,ep_RA.Q21M.260,ep_RA.Q21M.124,ep_RA.Q21M.1220,ep_RA.Q21M.60,ep_RA.Q21A.260,ep_RA.Q21A.124,ep_RA.Q21A.1220,ep_RA.Q21A.60,ep_RA.Y20I.260,ep_RA.Y20I.124,ep_RA.Y20I.1220,ep_RA.Y20I.60,logp
8342,-15.475116858956236,-15.588138660195693,-15.180956479743774,-15.817068705368085,-11.212725499196466,-10.107097295064419,-11.120404324989966,-9.857184694781093,-9.750916604729227,-9.360826202175106,-10.041828603926254,-9.920570442762937,1870.8704774504483
8343,-15.51227614604847,-15.570942014101329,-15.178976174781175,-15.803325647671029,-11.066650136686244,-10.200873625659362,-11.166670754732452,-9.941704354212098,-9.801089495308885,-9.603896747728356,-10.113460791834896,-9.833492008145045,1878.7930083291897
8344,-15.532033982198103,-15.543697374500923,-15.158000568220217,-15.78120759150721,-11.052860526128628,-9.993628439358128,-11.222954134752426,-10.035034799897275,-9.798623168660088,-9.555782069435185,-10.078365932212723,-9.685078354993157,1874.9062111509636
8345,-15.43566467115279,-15.58296922266391,-15.205251813076853,-15.844070728774723,-11.086597557834999,-10.235278704568673,-11.214703783129012,-9.99301608009098,-9.89194905723934,-9.324908601779667,-10.418778401304786,-9.815204552808249,1874.694147503209
8346,-15.459731969971868,-15.516027379418569,-15.22150606761502,-15.709035920755005,-10.940064334752567,-10.129470143469302,-11.048312958858832,-10.061787928576846,-9.729084044778906,-9.351036060364452,-10.230855447780801,-9.786444644467705,1869.9165843592173
8347,-15.431906797343197,-15.575369286465397,-15.215290334542393,-15.702577743736564,-11.054938207301724,-10.164375752850972,-11.03240136450746,-9.775044995088273,-9.996901079362962,-9.322477203163931,-10.324743100135663,-9.692945814640812,1871.84462861965
8348,-15.494075325130595,-15.440260714941653,-15.19735608770793,-15.762302200647513,-11.144796660080912,-10.161519864598803,-11.2096663776625,-9.866917401164413,-9.817040994312492,-9.503642934270065,-10.119414964406278,-9.79971148256285,1878.7122575912497
8349,-15.576343103536958,-15.60675276605331,-15.178218303157202,-15.806645247537888,-11.127074971948916,-10.285275156429176,-11.15337593263669,-9.754864933991376,-10.116141475954905,-9.352485673111646,-10.032131879347455,-9.882852165110254,1871.2092925968839
8350,-15.485212338798618,-15.42454385635343,-15.17915805817228,-15.810732392168926,-11.018640460559038,-10.147304144945974,-11.246250721647769,-10.031911700519249,-9.75780682348603,-9.370970363198804,-10.271897349072331,-9.847273251188918,1871.983840156515
8351,-15.490062719709357,-15.578224969519239,-15.237806537199766,-15.776555700551972,-11.082002869823393,-10.162132387875163,-11.151092249786007,-9.920091363695114,-9.65463223155735,-9.19334334336788,-10.299865136472361,-9.95022403108522,1872.2274053441022
8352,-15.486205564467417,-15.48747321333092,-15.160745209762617,-15.730938746936408,-11.121430833050912,-10.299044040931037,-11.187147370263592,-9.902166226030884,-9.813600987750986,-9.570062457146644,-10.202076157572344,-9.718557900448955,1877.9887054073988
8353,-15.521486475002838,-15.588270534585355,-15.221787956901643,-15.744213644142967,-10.938253601420598,-10.316733252190923,-11.168122771696007,-9.960161513611485,-9.744704965050374,-9.652856430781277,-10.269520104975719,-9.686677545798414,1868.37334887203
8354,-15.50139274976187,-15.480426800843857,-15.175038087194304,-15.769350603426847,-11.08252033459838,-10.218004966448817,-11.221788107793461,-10.005311087727359,-9.949925502548078,-9.379151480694873,-10.056177120821692,-9.763706062783163,1879.9269151539963
8355,-15.450954682480976,-15.568704499749034,-15.18481047351865,-15.794215713261528,-11.071662026190685,-10.036484527067072,-11.132275788825465,-9.755428009400235,-9.710527034433724,-9.52641301067653,-10.263552308976852,-9.884127290094627,1873.6731989699265
8356,-15.48116692284103,-15.560975764093648,-15.226461791468738,-15.796731343395301,-11.134036663490416,-10.176842175630792,-11.036247098359063,-9.803690043824698,-9.782358781959923,-9.474993467265264,-10.135351590766433,-9.775150611636764,1875.9354974659886
8357,-15.369708433995623,-15.5541783254786,-15.183185759627863,-15.777128611396238,-11.044061363532117,-10.280317282113668,-11.171248988987719,-9.748183726924063,-9.845469857116882,-9.355854308384757,-10.482055413203515,-9.655335150666671,1873.527315848861
8358,-15.379621980295342,-15.485418822576701,-15.160462540802536,-15.765861958158396,-11.06579325895333,-10.148372589679925,-11.128211841066861,-9.851069277970208,-9.933626379311336,-9.486683589071566,-10.16238803052384,-9.920238092805157,1874.3131477586287
8359,-15.470497081091615,-15.500070948387691,-15.183520151409198,-15.781326305066468,-11.0294302834058,-10.221304472388562,-11.29731434948024,-10.007941405260356,-9.743333992798041,-9.119329952146321,-10.160403938159222,-9.871440190954376,1873.0829105939233
8360,-15.554462247017383,-15.561859685043064,-15.237246911271452,-15.742199815268126,-11.167235870780114,-10.266057557566008,-11.222281949994384,-10.054547955839658,-9.957282904563874,-9.38069427368021,-10.327877162700805,-9.761854838484378,1876.3587381173575
8361,-15.37949780948659,-15.582895008066552,-15.207927714436655,-15.750568050593133,-11.038755119039733,-10.139584590203643,-11.185313978640783,-9.79856843362569,-9.826942657830395,-9.263221710497842,-10.204978762143316,-9.741721176883601,1877.8128106024787
8362,-15.514877589475468,-15.564068200193306,-15.181425336995595,-15.752024013863076,-11.122702709746545,-10.198087355873083,-11.185150855619034,-10.009851226248696,-9.65608400255179,-9.44972907985544,-10.019797009511132,-9.766447321263291,1876.7193733500721
8363,-15.518772550869697,-15.585137773865386,-15.151892017030175,-15.784908182768788,-11.012296355356845,-10.126748307153138,-11.144640737967341,-10.043342803427526,-9.935679636273203,-9.329758531722444,-10.281298222265802,-9.776147326515996,1871.8732787018187
8364,-15.461858578453462,-15.656429686310917,-15.25060117020231,-15.766333553585852,-11.000555360869019,-10.173233648376321,-11.154653202191758,-10.044367242231797,-9.871301933849715,-9.36920861921299,-10.173588525064428,-9.822668439688544,1871.98129655415
8365,-15.512227928929256,-15.539216865626756,-15.211321521302247,-15.78256048805343,-10.981842114868861,-10.054249098104405,-11.132443106595964,-10.038558875121739,-9.89115370367325,-9.411942114749635,-10.2797634586884,-9.75087050503017,1877.945290898944
8366,-15.568310457616912,-15.524086308091425,-15.154964219221489,-15.78224337100591,-11.117397250487347,-10.08552959360276,-11.091152281506734,-9.919407250481926,-9.910882794032275,-9.37384506117694,-10.035689597578648,-9.917405593734722,1875.1572552864623
8367,-15.56293841698182,-15.590838707272049,-15.183964440932897,-15.785409237497104,-11.181948360312482,-10.109765676014746,-11.18249189936293,-9.928960032666893,-9.959531543269211,-9.401782538238292,-10.486497679025629,-9.803223186754767,1870.4087093956714
8368,-15.507482490511148,-15.49769615967203,-15.2562003594972,-15.77565128929586,-11.04554381698305,-10.281817036083382,-11.181346251206023,-9.987293955759704,-9.92207272726125,-9.262358665906428,-10.092813479899208,-9.737159164565488,1873.7108021879824
8369,-15.522317036806506,-15.483659461651515,-15.234065153651287,-15.830409244978343,-11.144270349027474,-10.179196562361026,-11.131405442757925,-10.077504403423497,-9.832783643126506,-9.38232368766841,-10.257882442803904,-9.804603398511329,1877.1428824509567
8370,-15.489167939345862,-15.49224221192056,-15.233508672812574,-15.768619105167419,-11.108903774145372,-10.097241127543676,-11.10553071837722,-9.712321812148671,-10.056080925010107,-9.298910169981555,-10.191147637450197,-9.598770577682059,1874.4885665599181
8371,-15.469059322437941,-15.54154134961019,-15.162665865202309,-15.842949308506325,-11.13949106526717,-10.321751109304454,-11.229171244414921,-9.906642820274786,-9.763971085066244,-9.403379077707363,-10.10165543266265,-9.81776159042781,1874.2166969440248
8372,-15.476520260893992,-15.45247730222808,-15.214116324447275,-15.7932162549585,-11.118134313480832,-10.209292567332394,-11.293657707739948,-9.926552785674891,-9.905455795406874,-9.307512598196931,-10.262995145111082,-9.843707566961044,1878.3949855598464
8373,-15.547022607100637,-15.605018694304523,-15.156570433721575,-15.792476120967335,-11.1538817149064,-10.205486480645105,-11.121197030569629,-9.867808762943977,-9.98880496814333,-9.507957564085979,-10.129362599431492,-9.706021627454184,1873.3522794002554
8374,-15.519869685803405,-15.596974265216792,-15.193222569239026,-15.788875065299363,-11.232315927421288,-10.13607981855779,-11.198983430455907,-10.131857491286146,-9.894821124788418,-9.287276743446302,-10.013104872865238,-9.71086680173049,1874.6402104479564
8375,-15.573379033710808,-15.497581767477772,-15.18710905676515,-15.774704898057664,-11.271505362985572,-10.25284883808044,-11.182670202162317,-10.035168254082759,-9.858562917904273,-9.627485577269345,-10.171475832998532,-9.757352829561952,1873.6275249564085
8376,-15.436164297850015,-15.556723294749638,-15.268641661225058,-15.786421209387873,-11.064080088145655,-10.225937106285489,-11.031253821579847,-9.825262490933822,-9.715898445600315,-9.391824731502988,-10.28372838522329,-9.796402143599478,1870.191824146385
8377,-15.479690194537953,-15.47444373246387,-15.236408810014026,-15.825026217314827,-11.143408061124108,-10.220389203528887,-11.140984470819955,-9.981269240047274,-9.898119685265808,-9.357437212940404,-10.113057900040634,-9.753840678269615,1879.0164597157202
8378,-15.662499402779021,-15.499328837874938,-15.20231684327504,-15.751730054198916,-11.137291495336477,-10.094086448474306,-11.207391023686922,-9.981866733656144,-9.86882036479055,-9.404359142356926,-10.065684167088536,-9.899766854820436,1871.473655551114
8379,-15.51946828072731,-15.593411761330193,-15.243847823018632,-15.83583286515008,-11.221848049499561,-10.272991626887569,-11.229724422471218,-9.88371558842413,-9.850866014230776,-9.435226308914238,-10.1929197298396,-9.807158840703439,1877.4787585882464
8380,-15.485522242397968,-15.452705687419689,-15.21314613982499,-15.795125979273793,-11.00090919287381,-10.054342492782352,-11.122115742508397,-9.904477135248634,-9.85870816738144,-9.469664454769145,-10.098631954609038,-9.867239254579921,1871.877922020811
8381,-15.423387774291218,-15.58179938371343,-15.239961236904255,-15.829203820768473,-11.141373533803218,-10.177938890148587,-11.073043665106638,-9.989760950599559,-10.032694605272686,-9.466889622277785,-10.251286137968014,-9.830152919375834,1876.900381655383
8382,-15.496895047433027,-15.470727436737345,-15.217494926770469,-15.803529053109603,-11.065486387945441,-10.216971863978397,-11.162148813251903,-9.86792106136497,-9.845825560513022,-9.1690315083586,-9.992779074891592,-9.587576924959313,1876.06890888531
8383,-15.411691655083978,-15.477933959155358,-15.152497158181266,-15.754711581098144,-11.097076585233655,-10.209594476278811,-11.28270565356691,-10.039305484410733,-9.991513515553391,-9.377675770917497,-9.928549888063058,-9.798701406065204,1876.7245869080245
8384,-15.436078534960918,-15.479428498217482,-15.207004147212709,-15.756026750783853,-11.247218716970027,-10.12062692793953,-11.023622432679174,-9.782933470935859,-9.946409620130291,-9.381198688752265,-10.065301321959403,-9.782913884461328,1874.359800223568
8385,-15.442740721572546,-15.507406425639779,-15.248300183178848,-15.867083750109698,-11.105741424429503,-10.26045324560037,-11.125667495574671,-9.878150089074447,-9.819749737434394,-9.353888689651663,-10.252283611148368,-9.799110266304556,1873.5323213592603
8386,-15.546032230470283,-15.542868505187748,-15.223851583856543,-15.764171162995021,-11.062900091955388,-10.164891477037537,-11.196597327030444,-9.676223841475803,-9.839843023937643,-9.40839291866898,-10.100177411115588,-9.747388593939318,1879.2609845846355
8387,-15.456933596379683,-15.552417049383596,-15.250194332885334,-15.816813857862364,-11.162115138623063,-10.457970032056465,-11.146802060224081,-9.80768665526555,-9.76988990721766,-9.4112406469174,-10.250221070279489,-9.85093165974273,1872.4390192509131
8388,-15.458626971387574,-15.64854289127155,-15.201507378346816,-15.792182752279901,-11.115302345471745,-10.21418022833011,-11.060334835689224,-10.039617153715087,-9.921103889208117,-9.338720829975546,-10.189485242882265,-9.756710337905414,1873.0865191344128
8389,-15.425316947229732,-15.47362824960121,-15.235232518092225,-15.794310734770145,-11.296058533512163,-10.157902113703896,-11.0916169452904,-9.973940143363235,-9.796256787080278,-9.395521444292015,-9.970548010046699,-9.837400157093565,1876.9022822279246
8390,-15.547632485323849,-15.548201000423905,-15.2099705181092,-15.858059455240827,-11.101382442597766,-10.188164901944745,-11.186872198650027,-9.918563626993812,-9.913780570228301,-9.37715037632673,-10.410762413799228,-9.857344305004332,1871.057268973616
8391,-15.434509477753414,-15.548933389999402,-15.266701210563408,-15.712650637636342,-11.155023552458376,-10.305539776444327,-11.219041386117151,-9.971499428511464,-10.072342165446239,-9.39303736058163,-9.852433678171124,-9.836440740673506,1871.6910703345388
8392,-15.506171475858395,-15.566101041871104,-15.190120089460123,-15.783821099144893,-11.218717299473758,-10.266506702323326,-11.079579928434114,-9.901551673726248,-9.765149744501223,-9.293632966258373,-10.095870447327803,-9.873177202869813,1875.0310789273233
8393,-15.460313339948716,-15.450569941904263,-15.162799764535992,-15.737254989025246,-11.06053673503273,-10.131768402248914,-11.237734310628982,-9.886839740848428,-9.80678071855367,-9.276850251047067,-10.436748719555574,-9.876360023371305,1873.2163266890261
8394,-15.454064456161573,-15.544314879644842,-15.199300948933402,-15.75385437734672,-11.065300295725327,-10.291245256197776,-11.211093242316158,-9.87020960947496,-9.977316068048628,-9.295321312540505,-10.393508275717984,-9.824308709145088,1871.4220072836702
8395,-15.543787069953698,-15.532014758207557,-15.179852596094563,-15.781039390527699,-11.032922692565473,-10.262317248749675,-11.197685613699122,-9.989871524963998,-9.814081823874284,-9.504237867995906,-10.338941607161491,-9.693785829395212,1872.0600134619524
8396,-15.451332329927999,-15.543972871136026,-15.240384180942481,-15.79980355842654,-11.10320117129079,-10.300250469586958,-11.213926566756971,-9.8648166762592,-9.863825135218084,-9.35770133167903,-10.182703691654112,-9.717642715565729,1878.3166175948634
8397,-15.45531603974695,-15.513458129734119,-15.144432030227588,-15.786145216607975,-11.077738230860202,-10.24945839202197,-11.16254798771354,-9.907933127693104,-10.013039939033192,-9.387190940249328,-9.969467207899857,-9.669551741454233,1875.6321719953783
8398,-15.408355213707127,-15.522122936563582,-15.174964500365435,-15.830899578899865,-10.970389331682187,-10.155726575911713,-11.238694343367337,-9.677142966632408,-9.86306008393012,-9.50432127946848,-10.036165674107052,-9.891875018127514,1870.0113252579126
8399,-15.465412437747236,-15.419838065468516,-15.193410202350055,-15.830338436926423,-11.053061543625448,-10.070736498234703,-11.226650911509985,-9.819668552528245,-9.844960724180309,-9.420717393493614,-10.217198506865675,-9.763093552340488,1874.4752928553003
8400,-15.461747448310692,-15.5008534644747,-15.225426570819394,-15.760377608386682,-11.214427746551335,-10.225614721166657,-11.116696873347358,-9.780624760339162,-10.09923488834141,-9.40650737617561,-10.199028393723555,-9.868843544567051,1869.6899622508363
8401,-15.482651282776885,-15.469406037231785,-15.133108394928108,-15.791661447195494,-10.988743057283322,-10.202166631105785,-11.16839320935592,-9.587918192319853,-9.838363607190594,-9.449023140842169,-10.164130473148422,-9.694044933728597,1873.0652344356079
8402,-15.47512013526656,-15.566043738818243,-15.135342011053805,-15.814074077326051,-11.037354084609934,-10.150726349994741,-11.127848298183727,-9.804248632191486,-9.730763217976024,-9.301783574103991,-10.45405658304751,-9.710119718662508,1874.1139036776485
8403,-15.430977511776321,-15.556033934946903,-15.249441589154832,-15.690460991662928,-11.036257117047587,-10.140489395302968,-11.116158911125426,-9.937302502464672,-10.008151540701357,-9.371525328091773,-10.321044506807018,-9.637035651048567,1868.8925077660035
8404,-15.4713632010272,-15.501228780177573,-15.211990194092401,-15.715596373225255,-11.168395406829445,-10.199457137168615,-11.17388135648783,-10.015780152769137,-9.877961069715719,-9.566691936256953,-10.343778006221406,-9.930289325383825,1873.1799976093662
8405,-15.527803876282245,-15.597752987166501,-15.273623555072014,-15.74613965804262,-11.00790188146798,-10.184199019272725,-11.231314910551712,-9.865607641852803,-9.895316025564368,-9.53701224338204,-10.184218571320498,-9.67019631526186,1874.8775129895712
8406,-15.523611753127234,-15.532098113071603,-15.175707775687831,-15.725858015078192,-10.933016223509721,-10.179896630660089,-11.249555191412377,-10.004143775715526,-9.913948426914272,-9.19765021900364,-10.294579567401156,-9.694231769284267,1870.0845641176832
8407,-15.413756341437692,-15.50660003232423,-15.253857052951734,-15.72382644092473,-11.090712734204459,-10.175871034525668,-11.111389579464486,-9.814883419800049,-9.93659178123493,-9.303537217142956,-10.116391303168001,-9.870489613029413,1877.4287336126604
8408,-15.409245440111047,-15.588381778020432,-15.206763828672473,-15.72620024412766,-11.141259145379554,-10.144053388873404,-11.283997565563835,-9.71832762364989,-9.794814462459827,-9.39305588143237,-10.254065094838056,-9.783879836799285,1876.0686932648468
8409,-15.467539553720465,-15.614962621020643,-15.197914881708522,-15.746633736746398,-11.023281658330664,-10.177725611758504,-11.18109661607826,-10.09757257137867,-9.89269199647128,-9.447467594533038,-10.0537561091582,-9.852867368462665,1878.1362349743724
8410,-15.570858092061576,-15.566403185882281,-15.261611815773431,-15.76586333849345,-11.085000220147053,-10.18165689129562,-11.237434820403493,-9.878537937213375,-9.96333777230483,-9.368508714939283,-10.222330984313336,-9.747746555187263,1877.0689451672215
8411,-15.38288361245868,-15.48421802535245,-15.20849009963542,-15.823146111387473,-11.101408275041035,-10.18645769007855,-11.091412355628403,-9.967113009187406,-9.902526976993713,-9.240495275726866,-10.283410537080337,-9.86363315074185,1873.3166622685565
8412,-15.54511735337868,-15.522567407643301,-15.218373663137378,-15.760005616746614,-11.003231683374025,-10.278332604749517,-11.25991633394331,-9.937091003009996,-9.882522175673802,-9.437275410532298,-10.249038024177057,-9.842119397280308,1877.5614939028321
8413,-15.436895226558176,-15.511290269295417,-15.186272341275487,-15.731271239997204,-11.204711814413184,-10.084923399381665,-11.191724632302163,-9.953136015816543,-9.954796310681198,-9.377967091512502,-10.158075056946576,-9.877782074814156,1871.7343388115094
8414,-15.514773440336823,-15.562638131814833,-15.187356728461989,-15.750864015958742,-11.081450627614975,-10.190930242804791,-11.110069502420039,-9.790928675074726,-9.924783929668385,-9.452188002940561,-10.05370575153432,-9.75943618557495,1875.3920733838004
8415,-15.461877923476305,-15.536530657655966,-15.205376973747507,-15.721679046564125,-11.191767379527246,-10.112731173937311,-11.221404624275229,-9.77438232488065,-9.751954077721296,-9.360990435377799,-10.10973604775687,-9.765694597553669,1877.8241701135503
8416,-15.443308693262814,-15.498381490389331,-15.176422328394032,-15.724337266921287,-11.118131757501498,-10.163378121016667,-11.139620141224174,-9.740631067077798,-9.679838239685587,-9.11732172917205,-10.363035711986548,-9.735617739659947,1874.3287579325802
8417,-15.387720718426483,-15.572947232480145,-15.251421829019947,-15.791944797748453,-11.101445193672191,-10.17737555169874,-11.10228436321877,-10.044730646983178,-9.806593443355938,-9.298858477145558,-10.185058119634563,-9.76861052151603,1876.667344619031
8418,-15.440269386914728,-15.453185848667104,-15.166396142680462,-15.845287950757845,-11.153220360645408,-10.20895564307219,-11.238661903287124,-9.96123786211882,-9.825533199044814,-9.204600142222839,-10.281527674370524,-9.708839969388539,1870.5646985647918
8419,-15.4474734626264,-15.575887646141512,-15.29495548545811,-15.851560379942084,-11.188947492383859,-10.157152345477265,-11.046229986461015,-10.271380565068393,-9.977315578521605,-9.509067398489945,-10.46360383649409,-9.772394297157634,1862.5362846780165
8420,-15.450077290628121,-15.564906101964407,-15.234481850077405,-15.764579272996219,-11.114113798370061,-10.248639294575117,-11.227910460800581,-9.832912873721657,-9.86918020001554,-9.243435905976694,-10.20267192753496,-9.673188354144036,1876.9037000746337
8421,-15.512301779934695,-15.54354119650312,-15.267937736811614,-15.68671030283872,-11.05202364658608,-10.423362412375502,-11.152047351943388,-9.861693959144612,-9.942469705451936,-9.333652816568325,-10.047014829607907,-9.789437823484015,1870.6689145955052
8422,-15.488728695916164,-15.529820958212076,-15.208316402912287,-15.792315914835354,-10.965267547080934,-10.264039831940458,-11.140234506326234,-9.807405711111894,-9.891008784029856,-9.362462916960663,-10.143717800160672,-9.704951061947328,1877.4825732728189
8423,-15.554412409366382,-15.47013047152614,-15.218180281184173,-15.74621385351898,-11.041596091464037,-10.11713389713303,-11.206420409819026,-9.775970763347638,-9.908268861601252,-9.144909000652026,-10.058480925075411,-9.676430776037689,1875.2102820520872
8424,-15.49957632388958,-15.640670839590852,-15.205644055436895,-15.77604226855659,-11.088708118553923,-10.360823423601031,-11.198819807814557,-10.110425307347656,-9.893532984295021,-9.397589411005605,-10.094092689699714,-9.713118482291723,1873.0793313204663
8425,-15.45140849161758,-15.557119356643172,-15.204813079466344,-15.777073004420613,-11.087508194017635,-10.260165426495046,-11.240057391761104,-10.011182175426473,-9.780972106182368,-9.541701871271089,-10.105420076725988,-9.774282682641893,1875.0691264356205
8426,-15.458258050504115,-15.553981397776512,-15.184778433002649,-15.714523789987167,-11.090090225776649,-10.228288168610838,-11.252781834262214,-9.84373854327502,-9.867744885395947,-9.342356813565916,-10.324897417869552,-9.68486603083256,1873.369450111067
8427,-15.5788773960471,-15.46739109829728,-15.20405850045629,-15.77664585928749,-11.22342467837291,-10.23874217224976,-11.170063676494028,-9.746270347832224,-9.897820581643375,-9.556130308084917,-9.937438920726429,-9.660579666915055,1870.8581230620714
8428,-15.51252563465068,-15.502307507485648,-15.218428148349641,-15.819769865918612,-11.129277052010794,-10.21956049090331,-11.043758493345093,-10.043392977555532,-9.820248000239244,-9.375533779693164,-9.913687200471236,-9.748325710871159,1875.96525534188
8429,-15.431150593340597,-15.49851063310346,-15.23211850841667,-15.795571059914872,-11.20083644886791,-10.24820671285694,-11.167830567215235,-10.03472213060266,-9.75581326219284,-9.383388524200447,-10.167850684437203,-9.921650592875196,1872.298216657524
8430,-15.453152302660444,-15.45747528987156,-15.161388130225577,-15.840169477881382,-11.096574362964557,-10.39277728574971,-11.113950858303323,-9.874383034698381,-9.853747544397983,-9.293955251185926,-10.577964787877336,-9.75563173178039,1870.5631899717916
8431,-15.491654668316901,-15.471452975518105,-15.215189551560366,-15.78092499014503,-11.205905411628354,-10.173796734479833,-11.287093232336204,-10.01363318219806,-9.874421897320902,-9.355125685985772,-10.06371295350944,-9.845433444041994,1874.3183714127156
8432,-15.497101221940007,-15.371963143598036,-15.218935709711559,-15.77891081465303,-11.157301865376335,-10.275480318738813,-11.245703320977295,-9.861762096071933,-9.827229845804359,-9.497059598597737,-10.155311129323179,-9.751725236851993,1877.1650246438564
8433,-15.468839025605316,-15.486206034434474,-15.185599819581329,-15.816117010366005,-11.264793202814486,-10.301351130757395,-11.207342425191412,-10.0685096217027,-9.855011715688164,-9.339188451928113,-10.20441567642994,-9.770317977585181,1871.1403461687796
8434,-15.39859583666956,-15.522919164186593,-15.186747126232673,-15.736872221045688,-11.040482523234992,-10.125402316719457,-11.140069141516642,-10.010064411415659,-9.928379418840123,-9.393343990637655,-10.188686195199113,-9.825921506774273,1875.1646337727916
8435,-15.491784914440176,-15.509229813029949,-15.271701862147555,-15.737968021768193,-10.99370655013394,-10.331134720622643,-11.162462209546165,-9.832223263691606,-9.858192929143557,-9.462352614594668,-10.2517724751771,-9.801180317487791,1874.211035667722
8436,-15.544360326372473,-15.505971410627874,-15.239055289364027,-15.75527605048568,-11.066111527427307,-10.191388546470522,-11.15615262352573,-9.85073195263837,-9.868875623641834,-9.240834606889795,-10.008376819670243,-9.896922265629081,1880.0739676969988
8437,-15.571658407729736,-15.482724453961817,-15.219406399985477,-15.77781727237598,-11.077394098805765,-10.007753373899881,-11.2191064281179,-9.897228948973218,-9.892101992490336,-9.45291025435741,-10.09551148887247,-9.674056214358648,1870.5266908616875
8438,-15.520082133601655,-15.56968966858097,-15.22520548515283,-15.847077444103283,-11.007715636926113,-10.065876301365764,-11.166320474443639,-9.768054111085153,-9.8405136265968,-9.579810311380685,-10.132207613297178,-9.771327069430459,1871.3792583562438
8439,-15.369817774884705,-15.56303887868291,-15.243100646423756,-15.77781199916094,-10.890309662585318,-10.297693527135896,-11.120595162889115,-10.03484682868361,-9.764276372391254,-9.38964595189078,-10.114160336977305,-9.843220715406,1874.9161398264491
8440,-15.446696968772203,-15.470020964352921,-15.186724365513463,-15.787992436349395,-11.129603731667743,-10.295234851477511,-11.17292022536914,-9.735116973620736,-9.930738656081981,-9.318967453647765,-10.095284426610617,-9.758752402742983,1875.5153793270654
8441,-15.505253946552193,-15.59359382050131,-15.21087412827965,-15.762355564000648,-11.089445690465418,-10.048646066228219,-11.124252175864004,-10.062013570305295,-10.006921028148643,-9.396511148276266,-10.154426101953847,-9.68910556066803,1873.699727965613
8442,-15.37933933676819,-15.513376341298256,-15.211816718446215,-15.706052210724728,-11.085874865496443,-10.215838771033985,-11.129349987866155,-9.95307197201569,-10.038663390850724,-9.525641381998255,-10.410594688884222,-9.877874190404436,1871.6401691574983
8443,-15.448926767873143,-15.648363884267562,-15.248731841325691,-15.796514840984589,-10.933341294999426,-10.26872700326552,-11.2561755614502,-9.815356198704684,-9.885834470699328,-9.171168134461826,-10.258202748737682,-9.876329499899883,1865.94302197101
8444,-15.469753892029777,-15.536448849615848,-15.146059907612754,-15.724865139943482,-11.065833633584086,-10.166580141005433,-11.119657970007822,-9.994658680061123,-9.831554782654125,-9.383499331019797,-10.301049247568177,-9.819615088218823,1876.2526950747697
8445,-15.535536732669975,-15.418833664394908,-15.235041663803772,-15.71892262910873,-11.111973467340194,-10.30243024908375,-11.144952218048376,-10.013458011643577,-10.017422003877545,-9.214576947598962,-10.133241084358628,-9.79018334601408,1874.1003462312583
8446,-15.421185896797416,-15.472345691386948,-15.210618413462601,-15.772776730999885,-10.952133406064748,-10.166658882205242,-11.062850026602861,-9.879857305437632,-9.759907455169406,-9.483427327835814,-10.156906381338649,-9.639368258648581,1870.0947431315326
8447,-15.476379724870688,-15.415521845366214,-15.22318653530657,-15.757668024660314,-11.252566452969646,-10.033893442738297,-11.033523114773859,-9.89212242175966,-9.802919796526878,-9.397539335281278,-10.212828483051776,-9.71902304355091,1870.7069459085462
8448,-15.414671795559107,-15.525683086546081,-15.257307772169618,-15.795893695336737,-11.203712498823457,-10.208309309451948,-11.169965747522678,-9.979538072061048,-10.120185959343821,-9.324462936728247,-10.003074519394238,-9.68798141116756,1871.2337668753623
8449,-15.542316007144068,-15.523097229131643,-15.202852659022447,-15.80044317383258,-11.015218155517042,-10.171401159340828,-11.096089540046231,-9.907923175945786,-9.894991409142145,-9.405796200247844,-10.221639779360569,-9.67775716416446,1878.6588584060207
8450,-15.481473248672703,-15.522074308888687,-15.189914713588877,-15.768896126775912,-11.03182497529618,-10.212936348314463,-11.343716244845382,-9.845854854841983,-9.927386582322322,-9.551322887732441,-9.863753716447198,-9.84576186770447,1872.166596060275
8451,-15.468395759751138,-15.562603700046413,-15.212760899479376,-15.793496411407597,-11.271564493501725,-10.071837440733175,-11.147625745137837,-9.974056637331444,-9.858600278231293,-9.405359609162236,-10.441302154728188,-9.670852946186569,1871.6406415446045
8452,-15.486734427030921,-15.530585891277727,-15.259690372155635,-15.778449827595335,-11.107698552395066,-10.229791243172194,-11.139528317057488,-9.87444608661372,-9.834517461434823,-9.460298187388561,-10.140841647864589,-9.627788999079604,1879.1643729314574
8453,-15.505765462460511,-15.643965902651352,-15.245091101246011,-15.71496030070273,-11.092833012173967,-10.119824801822293,-11.061930815143429,-9.895565158369598,-9.886404193097777,-9.443382313910595,-10.035436169697551,-9.751244401461788,1876.361635545263
8454,-15.495570461673367,-15.562589841322088,-15.195199433075262,-15.802541350111984,-11.017770182899893,-10.153130578494215,-11.118640668566323,-10.034292914664602,-9.929786356164792,-9.519838035290126,-10.23136350071911,-9.815528468697575,1877.8099796169097
8455,-15.445796758789411,-15.567147213438298,-15.23899474855495,-15.66086400930998,-11.083700014596383,-10.311249414578754,-11.197087960192725,-10.050889860310477,-9.829940811323201,-9.225976277963039,-10.272229447538773,-9.692208442068482,1869.1119264143697
8456,-15.38938791285737,-15.48172949211565,-15.219552604915032,-15.781641850959698,-11.147233989694781,-10.189534779382653,-11.259505132364747,-9.952310915205915,-9.874359461290032,-9.332106348891578,-9.961788427404858,-9.663746346822935,1873.3368608524472
