ep_RA.Q21M,ep_RA.Q21A,ep_RA.Y20I,sigma.1,sigma.2,sigma.3,logp
-15.216883989192876,-10.2079934196025,-9.737158856799432,0.013111737464554782,0.12491529964601213,0.10088631979953307,182.7637566598817
-15.04355619416426,-10.106726586905555,-10.011115204929972,0.011801275174798174,0.09289068803944231,0.12841498349282704,180.57685678401833
-15.074576344599667,-10.128746805721773,-9.743756796938307,0.015881500826487156,0.09102751589012453,0.10635710061076616,185.09407180818738
-15.590789823773864,-10.34819181186445,-9.923112938792798,0.014651904065289163,0.09623260977488289,0.16919213952454812,178.9638859401801
-14.973492183326092,-10.215993424040322,-9.691882551047978,0.014149795602308673,0.10474566700224784,0.1206448280314319,185.86181731739381
-15.084463910632852,-10.24514717703426,-9.694604218631556,0.011142143390731336,0.08440111154532895,0.11423705934092057,184.4618500886721
-14.60108850623535,-10.18235554252302,-9.672723553778976,0.015181219075200012,0.1064987044262618,0.1381510359439775,182.4317662892988
-15.033620774639699,-10.139498615699987,-9.69769678814672,0.014466786274901135,0.06730201665007873,0.12410436917376022,183.11327882203946
-14.964387839030385,-10.170581888750919,-9.552440195562811,0.01737569403768843,0.10120150076563399,0.10031200539555425,183.85587129599054
-15.360576384130841,-10.225875414848584,-9.684541486185706,0.014895193308850564,0.09641173874274525,0.14126308948268645,183.96069629162554
-15.247712148241053,-10.516395741241338,-9.85936022344526,0.017838672869931273,0.14016736449126002,0.10484994515913182,177.3021414031791
-14.653585818968812,-10.30818355837782,-9.753553740117942,0.015388306364713344,0.08460404517668804,0.11457366614159749,184.576736235912
-15.191474650913559,-10.12138033979296,-9.797530624965669,0.014286414949686773,0.11804293582152482,0.13921942512889854,182.42623452971074
-14.92220237971246,-10.240027563656938,-9.68506369541151,0.014604113921831897,0.0995117868114322,0.11370701983171508,186.32842832082127
-14.877023884481126,-10.161499870098718,-9.704683998262826,0.016186164592897682,0.06769222743124667,0.09228461200286955,182.59831590317188
-15.017514548421653,-10.159809381792238,-9.979915970042407,0.014701273750578234,0.09320916697228757,0.160196529848358,182.1388794092444
-14.817960919458939,-10.121485348065809,-9.734615540230065,0.013663135557744885,0.10505683782532227,0.08944256419055362,183.36484176549433
-15.215733242341004,-10.092300851851297,-9.630963190440085,0.015994748773529303,0.09839807921802149,0.11491394120876597,183.95623627287213
-14.879918388802428,-10.245559738014089,-9.543433401746654,0.014652051931154524,0.1179334199792894,0.09899468082554755,183.50450785685774
-14.855236910341796,-10.081605016312983,-9.717772248037072,0.013223252854791097,0.1033429521306551,0.08551818132972389,182.33972335049998
-14.875359265304462,-10.123727204942796,-9.836421554790332,0.015686695186586438,0.08337626276591215,0.0981919910982983,183.57125020730766
-15.138850761737832,-10.31623858593574,-9.807514919131963,0.01375230264255793,0.08987966843185788,0.11131126297917186,185.38337221993052
-14.84944989924067,-10.382481188468748,-9.618602929297928,0.01190551788606803,0.07904325209123085,0.09250229347572211,182.46842751099962
-14.82148280427657,-10.207941534048713,-9.795320481349911,0.015991197558225288,0.08648440262105789,0.11160284722997514,185.57797217301325
-15.136981701258192,-10.262375168262619,-9.503525117879798,0.013548452729446261,0.09151331216473975,0.10045233769595013,184.41844807644176
-15.15628759331389,-10.187006442184314,-9.663196884582721,0.013222028328658578,0.08395255007405489,0.10504450974167714,185.65645933516612
-14.894888375460388,-10.177752730476945,-9.792496686260497,0.013674677967710649,0.07356922440249461,0.11853802438547714,184.92222331860273
-15.254364033280455,-10.334974548227922,-9.597686993266839,0.014596277865639787,0.06818519102919261,0.12118615313927382,182.8783890983923
-15.013159873276551,-10.258235705979097,-9.680338365276462,0.014960592963531184,0.09631550528667486,0.14600749103823646,185.1078327053405
-14.682762643679167,-10.153844974638046,-9.621444362519904,0.02278613903835121,0.09236633557008195,0.10656498549966385,180.69366725393323
-15.020587892053863,-10.244262767262247,-9.550008874382309,0.012751788193342722,0.1165277114985354,0.13185810778345075,183.6264443546581
-14.964588063082356,-10.259708802341066,-9.855830099129818,0.016578578382754266,0.08869434237415748,0.09601256764241319,184.04914308283531
-14.95304575113837,-10.24608815220624,-9.516167351246605,0.015522073214827476,0.10626117776709058,0.14589968089263644,183.79095192920468
-15.667121621869477,-10.256448356886926,-9.692276162081829,0.018952587808075107,0.07686071262866327,0.12803980353657288,181.89941704770092
-14.820065555953684,-10.15369251178448,-9.760568130217175,0.014718292393775291,0.09009234181427629,0.14076636858077785,184.6505203138698
-15.24343351662519,-10.124759715133585,-9.722169683064903,0.014043672113657311,0.09128422323063938,0.09561053150340586,184.10613539933757
-15.252628451839323,-10.158053498835216,-9.595526753894378,0.01395594382123045,0.11103442008353738,0.11553309454809316,183.89831809535372
-14.842577716809139,-10.287919117863936,-9.650086191279378,0.014344166581540163,0.10406088737980222,0.12251706918976969,185.57403229519505
-15.136423637043938,-10.340758165219079,-9.64109569689664,0.017419519821841756,0.11659129438505045,0.09930805695953432,182.9895276716327
-15.304647709235331,-10.200427773718879,-9.552371209232556,0.014951470991203688,0.08188756485599533,0.14217202288929742,183.81343798393405
-15.082053787221747,-10.193665123661075,-9.76502936088758,0.011307872004542535,0.09061549296931953,0.11219175695920117,184.27521144544255
-14.626059629037394,-10.230965547263219,-9.67047738323606,0.015571297024007233,0.07655896871515289,0.1111445670187725,184.26618250702447
-15.041710433799222,-10.314623736247194,-9.889206496256511,0.017014958032052777,0.10020978363150708,0.1413199020415634,183.14283648676692
-15.131907824149831,-10.279569150544885,-9.680878280839785,0.015740667370071112,0.09680144945680802,0.10306659021554154,185.7298252744608
-14.954627822767911,-10.205398077467247,-9.513009704748473,0.017767608005683645,0.08659079062696282,0.13434054453478309,184.01775064909972
-14.772603876935817,-10.260351953494755,-9.706760604192578,0.020651408453080524,0.11919792992705991,0.12949357000616488,181.0071831787163
-14.82539364754656,-10.42730399206385,-9.557829910604962,0.013692213730814346,0.08897367746305539,0.1229482129707867,183.40184122307602
-14.862963225476937,-10.198657889026606,-9.364698647700493,0.01439679440106822,0.0875701112568383,0.1310099963982282,183.21363879555753
-14.856477470803863,-10.153639940512036,-9.477619436795228,0.017260570062136903,0.15295840267671168,0.10246877919458677,178.00045300473232
-14.914963653367916,-10.264228157716069,-9.678592817357243,0.016407699574686983,0.09995257707954064,0.1012332863622203,185.55529918003404
-14.971840427746223,-10.207707936704391,-9.717423252933063,0.014634849451971651,0.09168510359907231,0.16340213930896508,184.059574819157
-14.964132727555933,-10.378025935252245,-9.71170035112793,0.012156444625461628,0.11325079688971446,0.09832179345686339,183.40155646935335
-14.964146977043836,-10.3981318719895,-9.7845611817922,0.015628611247015572,0.13600884771629268,0.11020821481440278,181.78604388344706
-15.158586455294358,-10.37695684760106,-9.608064938194488,0.014588331464131464,0.10892649938290379,0.1167629147867737,184.2057435385927
-15.410137226339101,-10.21221728156605,-9.733420651636214,0.020800562318756963,0.08762735690521777,0.10152559321411128,182.2219772304723
-15.193764175404088,-10.329081899571753,-9.48833649057413,0.011991746339162598,0.10576418825272739,0.10723208435740626,182.23254473264902
-14.961871210229852,-10.283349476527913,-9.76295907375177,0.013999700900307019,0.0793001367736426,0.11813945123129109,186.16411485554227
-15.161203456553668,-10.254262895111326,-9.651245563047123,0.01632276886363047,0.09204739937490314,0.12555530169866666,185.532015223633
-14.846562581642605,-10.36569426830845,-9.526456763067813,0.015866121736300576,0.09490333920645018,0.1333551308838292,183.9830771661074
-14.797046452788134,-10.26263525171937,-9.6625869899516,0.01547926120573417,0.0924124815297656,0.0996585691316496,185.77534893017176
-14.7269996537813,-10.311807452769465,-9.602539975235214,0.01529267434870878,0.0814938488137831,0.1370465749682254,184.37963898109166
-14.92643019750795,-10.232998049022287,-9.672352723748455,0.01842097220718259,0.0873591125834174,0.10444420840251853,185.04630412333682
-14.906147523930674,-10.372431948434464,-9.706997704961188,0.01588263017771484,0.11302591359602196,0.11505655299460697,184.29193930340875
-14.950887861507322,-10.264691961547328,-9.639614496444972,0.01520156773620253,0.11112329385778688,0.08529174580084584,183.31908457283507
-14.859607624851963,-10.32548675425359,-9.793136907193098,0.01486884707996158,0.09273513943018732,0.11637945603730158,185.62713231674908
-14.892706635386416,-10.20842397750221,-9.519266110520556,0.015143693257797788,0.09151428218877893,0.10208781383579246,185.01749346143234
-15.001430511703449,-10.275008591933409,-9.793877067995103,0.01430631683434302,0.07746554032016155,0.10583602274956756,185.75299347914614
-14.807581803720817,-10.321856290024913,-9.480909026023337,0.012551063613215311,0.07905225998065307,0.12745814101673875,183.54164894748817
-14.728282249291048,-10.123808825596726,-9.58052388644331,0.011232017051702237,0.08719193394052653,0.09859554890500813,181.33215124499995
-14.919464637836485,-10.291373771039435,-10.012676168175128,0.014226634864036762,0.07416949057950896,0.11239706523906436,181.70499721433887
-14.983696527217443,-10.238934866563499,-9.657687631469653,0.01251043748598305,0.09005780108264036,0.12539111152501137,185.94655100609438
-14.834580897104198,-10.284193912308139,-9.752128429124765,0.01704583784649133,0.08618261091725733,0.09431299055747444,184.719824725523
-14.94350380721104,-10.07462857267499,-9.518957494731266,0.014233177469199125,0.12674576950389715,0.12926499880336517,181.8452829354691
-14.721470067797375,-10.236774244184224,-9.740012350717006,0.014522705519817212,0.08851227635761806,0.11927621868959508,185.57589483154098
-14.914648709876873,-10.18172185302796,-9.592676521708091,0.014222602170601504,0.08712473377737436,0.1104932483499502,186.09113263559186
-14.846246490980192,-10.295159473930704,-9.645576662529267,0.02043762642540839,0.06994669184285858,0.10801383344234805,182.0826464612187
-15.639803471570302,-10.35251446407356,-9.466243405393431,0.01870375635376499,0.08281111422464263,0.11929989347904571,180.2794014431953
-15.012376297841792,-10.24757855898627,-9.771225709010896,0.013717361130354428,0.10460490794569342,0.09896723450528558,185.24554094683853
-14.871667273421222,-10.088785405399573,-9.731307362719066,0.013930909448498898,0.10219510811508528,0.11084482500085675,184.62141135156588
-14.863244874316283,-10.284349651687801,-9.573888585515375,0.015528733212656087,0.07842770534251992,0.11054833053727296,185.58008578288263
-15.108755853995396,-10.393441168575407,-9.661813061289651,0.01525421754849363,0.08281062970776688,0.09299714275233538,183.70128155163147
-14.996980824081666,-10.134523895314208,-9.668863304002066,0.012712927973580796,0.08274411524143131,0.11858747394158844,185.17248568749864
-15.167643055774569,-10.273396599594449,-9.843312444091957,0.013500340841568904,0.10471950581259994,0.16131018769350933,182.53755002533788
-15.047696702029079,-10.135876148507347,-9.66652295662858,0.016440266233588484,0.09615198753473399,0.09325745806525347,184.32368205329232
-15.091399374396275,-10.183829768815448,-9.622454385079337,0.015785849844988042,0.08828265593078206,0.1990387181304683,180.79941778544705
-15.004624266330012,-10.407042403627127,-9.733000755454436,0.016144976877290933,0.09235325514505148,0.12650570775367675,184.1765041286744
-15.230124034430819,-10.280531678575006,-9.569514450562266,0.01334855676667579,0.12068496241434977,0.1525663999834947,181.59011970160026
-14.784914142586429,-10.204856666026481,-9.538508829671683,0.01532876203302184,0.10478638799005104,0.12436764802099054,184.47097320109853
-15.021309974739747,-10.175717153954379,-9.801069545239836,0.01542538677592704,0.09764920467231743,0.12814805192252893,185.1708232857302
-14.909488238538648,-10.291200945543086,-9.672344116145043,0.014126363859490879,0.08312353075732341,0.100205280665404,186.2407859111013
-14.9637437781401,-10.213923598724044,-9.707426049839867,0.013736677353548367,0.10389128571165515,0.1075560436668372,185.94941578269462
-15.138917314351808,-10.2339581066402,-9.721399377925557,0.014677371528607474,0.08408065618673068,0.1062595854852919,186.2225683489293
-15.19181330985467,-10.323006468243937,-9.816582910724206,0.011215968115869933,0.08992666787282791,0.11263535325513137,182.85111289407234
-15.121606465427837,-10.314594093809829,-9.61479706516342,0.014577680976520378,0.0915351912688758,0.14170292244347218,184.9138584449619
-14.937800987352858,-10.165685352130431,-9.670338688591693,0.01444069524143612,0.08866035847128216,0.08792927903959144,184.75073872367793
-14.986581634180013,-10.298386012315591,-9.88439081380883,0.014273140654267422,0.08807750246573069,0.11104472415827409,184.9975318244049
-14.928635120053181,-10.37986241844936,-9.6754196332583,0.01785024949722347,0.09905077115233339,0.10019705073157191,183.83487111262676
-15.050154108109423,-10.223110627287305,-9.634191022190251,0.011981199523073,0.08809650079595677,0.08664977639735953,183.78627603678098
-14.879685515955872,-10.345492759730913,-9.58770055028241,0.01409815944420429,0.08676871929783551,0.1350795523677447,185.01786968735087
-15.118468729682734,-10.194635171312688,-9.680249537268216,0.020270948293187957,0.07400534365329348,0.11170143343828019,182.8010634547528
-14.970688994572415,-10.16438684657139,-9.597900255030229,0.016143530899807215,0.07953079294144144,0.11756822141776851,185.22245806809605
-15.044244941374817,-10.121025140392382,-9.49039239505729,0.011992640852061757,0.07573499215579844,0.10562054452847441,181.98668063996894
-15.166212563567662,-10.229416340659592,-9.675062505006624,0.012008289573005676,0.11586581598522075,0.12154990509517319,183.37601218209838
-14.854203135384509,-10.3084012886715,-9.810512331614412,0.014324596213449213,0.08764922110659618,0.1060838458698714,185.58329715903574
-14.790538646847494,-10.26254537348271,-9.925180963962426,0.013571948491943773,0.08736911918957252,0.14293495117248256,183.6413025540608
-14.84179961754265,-10.132756278203306,-9.815161088936675,0.015396180755029335,0.12135200493263043,0.10066647894943977,182.67772811973057
-14.88396743037874,-10.22465412582376,-9.707827103527753,0.01282925083653083,0.09503021142069532,0.12075275532369031,185.9967160106447
-14.818350329314459,-10.30675255204552,-9.699265108951444,0.01552852151109648,0.08227848631917344,0.10262967642706122,185.7513728475961
-15.292558492435559,-10.273820535087456,-9.90975113478369,0.01579178652434416,0.10395054906745174,0.13161213092735494,182.85513573133173
-14.88814052100182,-10.2632775891661,-9.52817108410645,0.013487844638741125,0.06594352847092974,0.10807297298108905,183.3437505053682
-14.960531478485155,-10.22548011229759,-9.595516919072864,0.01269170798521769,0.10445773931351944,0.1174029501678476,185.32365805892016
-15.039505287677848,-10.151397007709273,-9.605278866228458,0.013949686913787267,0.0787172507422155,0.12867299719643743,185.00060350591582
-15.1068098135208,-10.18039341447693,-9.574428792394936,0.01168477417458983,0.09315106505776434,0.12942042827171638,183.98359298123881
-15.242822121377191,-10.261930865732598,-9.627390557508546,0.015151438666242315,0.06737560511808087,0.13513145434342994,183.21869934292963
-14.694295108564523,-10.180929780267666,-9.710212855371891,0.010928543782780058,0.07945887618016753,0.10624823161600717,181.51514841638814
-14.98050499185905,-10.41059156439651,-9.79281954357749,0.014171740981097612,0.0844429034205855,0.10519484243877533,184.0358670122989
-15.147888207869705,-10.270375531831034,-9.698466884744132,0.02021135526497461,0.08465033173291762,0.1176197944558786,183.65579622772083
-14.999422182760602,-10.11294462737759,-9.7724275077225,0.013115717564502699,0.10228234349810786,0.09624104093420323,184.05838397125493
-15.115814515919913,-10.210331634734883,-9.59314025480926,0.01380965513394278,0.09486069803016155,0.08585395919797155,183.7820534443493
-15.143717522426973,-10.21581242066724,-9.594067332953397,0.013855178380183247,0.08189472244771276,0.1100091273379112,185.82768884325554
-15.386592030780879,-10.202373378631151,-9.368013861676175,0.013607904192882462,0.07977403153553735,0.12864810263668608,181.2531839489171
-14.963233292751607,-10.140593123066445,-9.73291887327414,0.01592090941372915,0.06637923442269138,0.1369437132462047,181.99238736794518
-14.944088607447542,-10.304668731875031,-9.720281710618249,0.01624149913096665,0.08865555655974254,0.0917136075946803,185.0117260552868
-15.026951137162422,-10.091424396560122,-9.84143011204276,0.015554212957447902,0.09196651035786653,0.09810920782877193,183.15350617373596
-14.732235975064576,-10.330329981900361,-9.639577673487608,0.012401313715249957,0.08581303237593847,0.10074611011048493,184.09508771297894
-14.873373839953912,-10.340712735591449,-9.684830809470416,0.014211408158781748,0.08570731239339345,0.10312965556825796,185.83499158560562
-15.061183429875701,-10.296738575226762,-9.662336431377165,0.013521242990245897,0.07752707218019335,0.11998183218340709,185.87219138688232
-15.387202925069186,-10.36813239105113,-9.696678037412438,0.014723504020160484,0.08809264021392377,0.13002513530178822,183.56711093040474
-14.86892559392836,-10.175260440250593,-9.74549183415852,0.01362273574870821,0.08525439366651891,0.14700674605863723,184.69441285491428
-14.869128659138477,-10.35285362427692,-9.71787080108504,0.013950933936789553,0.08060527869119302,0.1042888050468117,185.36198476193204
-14.898320682770377,-10.417136634133714,-9.568719562360217,0.012840036433286909,0.09077748262112521,0.13855620052932274,183.16020049877537
-14.986788415489356,-10.310155055552448,-9.823284774512343,0.014012113689171593,0.05932126309336534,0.08965114497742492,179.12799666691538
-14.996299891678222,-10.199149319833472,-9.668507964285586,0.01422532923787708,0.07348423384625104,0.13469561336308644,185.06520823766002
-15.17065609838857,-10.287212946833002,-9.716576778251145,0.014637361681796931,0.12063572238946031,0.10244152637330708,183.8729315279061
-15.130182491476816,-10.177884771565378,-9.697496733546815,0.012282606433422667,0.07327110361393414,0.08126618354773009,181.51747697921752
-15.229681325027398,-10.415465861138905,-9.677635465597726,0.014874434010539431,0.099773529435977,0.10999121020209322,183.93811031218922
-14.894152648604221,-10.136880275088052,-9.636558731525925,0.013538862237939138,0.0856155361030361,0.1074124692076741,185.54643074019185
-15.042410689933954,-10.139497653394908,-9.72212648350866,0.020432205385815815,0.06115910184118852,0.14291685762660353,177.02806479347225
-15.13152284340603,-10.210407910217572,-9.605372720384993,0.01276709458575247,0.09167504015471702,0.10799543557376061,185.5471072558629
-15.337146066461079,-10.200904690546286,-9.695481202601066,0.014537225358759648,0.07970010049822823,0.10971875157362368,184.98123609761566
-14.946021811160547,-10.271143286108874,-9.739132909317634,0.014840931155675285,0.08176656836117664,0.09240168898478483,185.5040714655313
-15.366043146995906,-10.122111941684759,-9.727927462668603,0.01337831968734451,0.08779866652436598,0.11140758625981624,183.60434582071014
-14.876746711630524,-10.161525381098924,-9.68235460460868,0.01278542666066191,0.09415292989691763,0.12511910278708718,185.42686633819116
-14.77952356329308,-10.197578531582064,-9.705781851888919,0.017077713482775377,0.07752535584957551,0.13759112395706047,184.14572751027296
-14.998381545848057,-10.36953757232289,-9.517048636479462,0.01643065765585656,0.0906578862082149,0.14946562486471598,183.03366290744768
-14.683819340211997,-10.084992381024513,-9.74594789755213,0.019588693632761268,0.12318237943321708,0.11659313870305103,180.20198847201027
-14.99106148777139,-10.38890583833911,-9.713316839827515,0.01532628113572493,0.08946438725410033,0.10237156144506254,184.9562350244186
-15.083577381790182,-10.217844217834767,-9.697724565117207,0.014964560168817686,0.10149429178187235,0.10331799341330158,185.8052527258551
-15.512558349242605,-10.26092062469458,-9.649841546677957,0.0174040945921907,0.06922903004700066,0.12986880358488376,182.02334613303748
-14.980516006526475,-10.225158330683588,-9.803982673212547,0.016758913058256036,0.07591352832150347,0.11038809974592534,184.98534285984746
-14.902283403594925,-10.19337014815674,-9.49392024924008,0.014688494321824992,0.09875124785338066,0.14341623724049538,184.19061508820312
-15.089199076967384,-10.33395961058912,-9.774807146417135,0.015758263833318825,0.08679187395627691,0.1319966778082602,184.98956696101135
-14.909276537966766,-10.220758666479023,-9.691551974344529,0.01408903920405949,0.08699797842893077,0.11173164136968847,186.68025450597762
-15.216661381498136,-10.229586443099498,-9.82032414933771,0.01615279051160479,0.08774745848349068,0.10973380919032594,184.9952388886301
-15.108267927662133,-10.267482943497521,-9.709293090118202,0.01727553442642145,0.08017228337486133,0.12301520856639434,185.23818736868614
-15.231180617355964,-10.23680689369169,-9.668149299826261,0.011738707083700452,0.11339609660148055,0.10947672801199453,182.9647872088405
-15.15618405347343,-10.485856528094267,-9.59407866937621,0.014914798272934352,0.11057509682659711,0.10426796697692561,181.98422879578757
-14.973700835546374,-10.189567808511397,-9.689629714839365,0.014427336870701298,0.07133123802806761,0.09781760226270374,184.8765744243696
-14.874062857990753,-10.258282558082838,-9.741143991096392,0.013458882707973251,0.10916963201951378,0.13490994901701153,184.70765599413812
-14.923551521305075,-10.303869425371179,-9.764702721054954,0.013706121532348183,0.08102968929579439,0.13773215431937236,185.32014547750228
-15.182158287337867,-10.332239252145119,-9.681908333619166,0.014897096023497407,0.09991137612349149,0.1415552877958298,184.30499628631745
-15.050067516736455,-10.254638794363357,-9.856956653038106,0.011155702799949724,0.08885049827509696,0.13009815068888345,183.33464737919013
-14.90579428899118,-10.338439070465627,-9.622258193669511,0.015140701992904348,0.08749366001151504,0.10308147354745544,185.69277511922658
-14.87154490989177,-10.256419293981269,-9.81340037128664,0.014456389610820993,0.09998702726563641,0.10536198674290191,185.41547653149078
-14.873013212340801,-10.295977278100116,-9.681498142652213,0.012038246603566864,0.10233521235551508,0.11026012008135246,185.03542025496745
-15.082938085527736,-10.412107223481597,-9.720213012887303,0.015964614885005883,0.11551881535281291,0.13855604178684683,182.5767725504397
-15.099457947547684,-10.20797338207954,-9.69292606709254,0.013473659777190906,0.10755984465557795,0.09203274979338946,184.43726078916876
-15.174125330287087,-10.307379691565648,-9.534710370210794,0.014801571309920413,0.07453786446806586,0.12136851907193486,184.3856076512794
-14.808093590007292,-10.306850966188463,-9.6161687199191,0.011333114165445479,0.1014342705528177,0.08794062854247679,181.9776072445065
-15.01013437195821,-10.29822608288287,-9.607031600147394,0.016103770748538176,0.06606075536223173,0.1427543950354675,182.56756361181291
-15.039410127637023,-10.226611453007122,-9.505943204599982,0.015379659074217903,0.0814382936224853,0.12130654822142324,185.2421657713069
-15.234048687005162,-10.153812130653035,-9.568822230066063,0.014408681962240558,0.09249325272280337,0.12596160512385485,184.60060237526224
-15.003367796455858,-10.25433177504616,-9.616104764848574,0.011588213469779176,0.09226054138899539,0.11989805611271032,185.05522467535727
-14.786884406872339,-10.266027609277474,-9.528924898272146,0.013827370786674847,0.11562831335910391,0.12506217162628347,183.5954822075985
-15.181971457339392,-10.345104978928038,-9.506736164277553,0.014077715878012728,0.07793406603418225,0.12460649649950264,183.80228609624967
-14.845906057655212,-10.308722605344288,-9.808548958258129,0.012862011002892984,0.07301189975133715,0.11673434547609081,184.4151676823327
-15.846048015386764,-10.137121249967633,-9.801131298574814,0.014402435825680172,0.11406966371760648,0.10216135880949948,178.95499657188458
-15.119276458009615,-10.168942284600037,-9.599476739372742,0.017148418200982056,0.12138770463523879,0.12384303096758091,182.8423952473922
-15.150194214798002,-10.263225179069904,-9.587888954882509,0.020698678492395147,0.0844486020644937,0.11317978994930342,183.04735513542914
-15.045533740886956,-10.373612827629477,-9.767305746824979,0.01494396515552978,0.07219359076448541,0.11614200560976105,183.67635214827413
-14.686538376437356,-10.12945222421486,-9.777743877411618,0.023115392060223786,0.090513939404037,0.11222421355272685,180.02864979350775
-14.764327550919397,-10.285398008467972,-9.422564112777723,0.01746948114508746,0.07212348989485676,0.16549063759232707,180.40453146726173
-14.98046356042013,-10.220565888592278,-9.704747203615842,0.014092443739886914,0.09717560097220862,0.1473986665324787,185.03053681883887
-15.060984307071216,-10.374143577334262,-9.455108368870494,0.015172062772517526,0.07737457482851859,0.10396604276603331,182.27874886868884
-14.851819388527257,-10.082083390301358,-9.818118700571775,0.012207871813646451,0.09146996790980633,0.12148226413751385,183.15445135559395
-14.98680111672506,-10.248486967399549,-9.622747746782203,0.01442080014088802,0.1259465421292377,0.10606227462280758,183.920958113307
-14.863636025061991,-10.279092799135636,-9.576347907988795,0.010809989230895054,0.06860140034396128,0.16365778643959686,179.55208708503463
-15.531733738758671,-10.065280109273607,-9.633339835095438,0.014218249664889939,0.0951629496506865,0.13224395913519213,181.1108852878247
-15.035443664873615,-10.3509101106954,-9.679455186541471,0.015352073186501622,0.07862229949462524,0.10955743383420459,185.30511508267844
-15.357609518225482,-10.25557517432295,-9.44074568563977,0.014759213919816024,0.07946437570290668,0.1172720953717329,183.0087796542419
-15.12367124489187,-10.054262762361082,-9.913086849800981,0.012783051377796718,0.0785907955691585,0.11821985816806002,180.45142705322672
-14.676976702238766,-10.276355358188576,-9.744531713109453,0.01391667442402735,0.10755756950767864,0.12927786545520106,183.67279534351732
-15.183874404718617,-10.251696588602913,-9.559904402378518,0.0139847977847127,0.12540361829319072,0.11156010084879482,183.0162281574242
-15.010202438287433,-10.245939787511618,-9.661414390350103,0.011857428947433335,0.09677244977256227,0.1298737998569363,184.9686128400923
-14.922407020058433,-10.154350519894397,-9.66442445304744,0.01966712392669346,0.0813626637088648,0.11589822211500643,183.46567341115696
-15.126846043281814,-10.204216390109002,-9.832303291749485,0.015686747140467524,0.07334962821344977,0.11982964904059928,184.41578439053583
-14.843434674476068,-10.264375242783983,-9.678913329864915,0.014887151156544168,0.10196091333362604,0.11486732658370932,185.9424413583413
-15.421001727401007,-10.145881562830924,-9.636295673449872,0.014340858645265948,0.11919773039658854,0.11848298288579766,182.29596419050185
-14.907338585101261,-10.241709334836747,-9.677506653732873,0.017137196625526763,0.08696334145304381,0.12913027847157704,185.467354068709
-15.20734518132381,-10.279364207067779,-9.755400574641216,0.014499072180839555,0.07356707387140442,0.12301401583395138,184.89093830461607
-14.915415119481084,-10.216032053844083,-9.7822026841022,0.015188141462237473,0.10073920413563829,0.09083569244535102,184.4525274998906
-15.419353549166512,-10.378865764704281,-9.834615139729644,0.014997569959168665,0.09564735826835039,0.12109857928436639,182.75240083201152
-14.903790862026424,-10.145117784406176,-9.84579483938041,0.01648960500045393,0.09531039144348671,0.13290511217063508,184.03146740848595
-15.315771170107592,-10.249075000580195,-9.741035350881043,0.017536062781300783,0.0933495157082681,0.10279040485347882,184.39621082903923
-15.155235828900382,-10.201754099083272,-9.617278138899998,0.013829172027568726,0.0905596537065845,0.1394418131296918,185.05152098537218
-14.718002774773227,-10.09993021425309,-9.4734202168298,0.01656031866168337,0.08051359018172724,0.1257374773631988,181.76248880865603
-15.01404081644565,-10.315099973218931,-9.78206090227503,0.01357087670871779,0.07821023361252816,0.10816635273090884,185.5454162409632
-15.090459504217833,-10.060062724715328,-9.700449973856639,0.015619349123272386,0.1172270923370129,0.09667234274735167,182.61600818221575
-14.961024086906441,-10.153214693839226,-9.8783647150081,0.01552523376103385,0.07886800820263723,0.1593583311410648,182.57031868550482
-14.955057386101277,-10.139840167740566,-9.51640807327605,0.014201134636628454,0.08201615884156471,0.1474062282961213,183.6960739291213
-14.970491419181593,-10.273491366467931,-9.675095582983516,0.01367773161861676,0.09308713207229934,0.0940867293763358,185.83715828486885
-15.039863064413131,-10.188066859546844,-9.710773532730801,0.013398491122547738,0.07886152440770418,0.10392877193478264,185.8549252051501
-15.028478419241921,-10.259638012456499,-9.701554892282664,0.013565709461048639,0.09582625210537467,0.10826479803276744,186.38776362532266
-15.413363040788308,-10.22370644793301,-9.662071637943654,0.016685817751554435,0.1004724327048785,0.09484070328471195,183.5144034591176
-15.017268334965676,-10.138374827658058,-9.57029788447408,0.015459287140324449,0.09016944189261024,0.11438807595831513,185.2055780571857
-15.259133381682783,-10.249574640787051,-9.56379978511434,0.013992453936850486,0.1028532098914073,0.13663476124642157,184.01798600693212
-15.057898828161221,-10.445476514942996,-9.704761593282813,0.017762568799682556,0.0968131674647608,0.1126300488549077,182.83296629351258
-15.094677934406025,-10.228134571002345,-9.610892233244119,0.019066507267728797,0.07235158205762875,0.09389611287371837,182.62367832552573
-15.159439660226191,-10.251107362095402,-9.529400459309091,0.017706886883200018,0.07789979474875285,0.10882870251412945,184.00406890387393
-14.79849771928407,-10.132712486233018,-9.577601455959082,0.016804903246139796,0.08696963966199399,0.12573320422768183,184.15853312190177
-15.055625332220288,-10.224206323573716,-9.556150723287235,0.015670804301496578,0.09845225711961755,0.15263755447722346,183.9743923487158
-14.845065087043572,-10.10605480156736,-9.694204614038624,0.015298187518317243,0.10875525660692012,0.09137055988820582,183.41649768206221
-14.955865666439305,-10.12427860045725,-9.542445794369343,0.012578808723010546,0.0849529395351361,0.09358012868116429,183.22863914683762
-14.939557181771846,-10.259256645931238,-9.750253944319768,0.012559610624083182,0.09716014472427333,0.11911627785194795,185.7862824571247
-14.870259978766729,-10.195958122694067,-9.655626512186668,0.012910435125716414,0.10091126416495598,0.12227447285886586,185.52252927811946
